NUMLINK,ResourceID,External_Identifier_Type,NMRW_External_Xref,External_Source
6105843,418359,PRN,5162,Dyfed Historic Environment Record
6105866,418391,LB2,19138,Cadw
6105875,418397,LB2,85273,Cadw
6105877,418399,PRN,4734,Dyfed Historic Environment Record
6105883,418406,LB2,81241,Cadw
6105884,418407,LB2,81239,Cadw
6105893,418408,LB2,23888,Cadw
6105931,418453,LB2,22412,Cadw
6105932,418454,LB2,23104,Cadw
6105933,418456,LB2,26838,Cadw
6105936,418466,LB2,14999,Cadw
6105943,418467,LB2,24489,Cadw
6105944,418476,LB2,87661,Cadw
6105946,418478,LB2,13398,Cadw
6105948,418482,LB2,4691,Cadw
6105949,418483,LB2,25995,Cadw
6105953,418492,SAM,CM220,Cadw
6105954,418493,LB2,24490,Cadw
6106001,418532,LB2,19886,Cadw
6106003,418533,LB2,19667,Cadw
6107011,418567,LB2,24447,Cadw
6107012,418568,LB2,24446,Cadw
6107013,418569,LB2,14449,Cadw
6107021,418577,LB2,19370,Cadw
6107022,418578,LB2,19367,Cadw
6107030,418586,LB2,19972,Cadw
6107050,418616,LB2,22035,Cadw
6107058,418626,LB2,23915,Cadw
6107067,418641,LB2,16146,Cadw
6107068,418646,LB2,26957,Cadw
6107069,418647,LB2,18700,Cadw
6107070,418648,LB2,25273,Cadw
6107078,418656,LB2,22287,Cadw
6107082,418661,PRN,5449,Dyfed Historic Environment Record
6107093,418671,LB2,25239,Cadw
6107094,418672,PRN,15839,Clwyd-Powys Historic Environment Record
6107094,418672,LB2,25237,Cadw
6107117,418701,LB2,21525,Cadw
6107127,418708,LB2,81161,Cadw
6107145,418736,LB2,85262,Cadw
6107150,418743,LB2,17844,Cadw
6107151,418744,LB2,26940,Cadw
6107152,418745,LB2,16989,Cadw
6107153,418746,LB2,19018,Cadw
6107154,418747,LB2,10616,Cadw
6107155,418748,LB2,10660,Cadw
6107156,418749,LB2,10621,Cadw
6107157,418750,LB2,10593,Cadw
6107177,418788,LB2,20827,Cadw
6107201,418816,PRN,4756,Dyfed Historic Environment Record
6107213,418837,LB2,18551,Cadw
6107218,418846,LB2,23953,Cadw
6107238,418866,LB2,87090,Cadw
6107239,418867,LB2,87070,Cadw
6107246,418881,LB2,4492,Cadw
6107248,418882,LB2,24963,Cadw
6107257,418892,LB2,87664,Cadw
6107273,418912,LB2,8744,Cadw
6107300,418942,LB2,22659,Cadw
6107316,418960,LB2,5622,Cadw
6107323,418971,LB2,16002,Cadw
6107331,418974,LB2,21384,Cadw
6107333,418981,LB2,87424,Cadw
6107339,418987,LB2,15695,Cadw
6107343,419002,LB2,87665,Cadw
6107344,419003,LB2,3970,Cadw
6107354,419018,LB2,2406,Cadw
6107355,419021,LB2,17080,Cadw
6107366,419042,LB2,22062,Cadw
6107369,419043,LB2,84713,Cadw
6107371,419057,LB2,26021,Cadw
6107400,419098,PRN,20092,Gwynedd Historic Environment Record
6107412,419110,PRN,20985,Gwynedd Historic Environment Record
6107481,419194,LB2,24141,Cadw
6107486,419199,LB2,17441,Cadw
6107501,419214,LB2*,13148,Cadw
6107503,419216,LB2,26952,Cadw
6107516,419229,LB2,18390,Cadw
6107519,419232,LB2,21706,Cadw
6107527,419240,LB2,15373,Cadw
6107533,419246,PRN,5423,Dyfed Historic Environment Record
6107534,419247,LB2,82856,Cadw
6107540,419253,LB2,24947,Cadw
6107549,419262,LB2,15088,Cadw
6107550,419263,LB2,23742,Cadw
6107551,419264,LB2,17513,Cadw
6107570,419283,LB2,86935,Cadw
6107571,419284,LB2,82588,Cadw
6107575,419288,LB2,14276,Cadw
6107578,419291,LB2,15094,Cadw
6107581,419294,LB2,19961,Cadw
6107582,419295,LB2,17092,Cadw
6107584,419297,LB2*,86941,Cadw
6107585,419298,LB2,8476,Cadw
6107602,419315,LB2,16852,Cadw
6107619,419332,LB2,23424,Cadw
6107625,419338,LB2,26682,Cadw
6107670,419383,LB2,87667,Cadw
6107683,419396,LB2,419396,Cadw
6107684,419397,LB2,18724,Cadw
6107685,419398,LB2,85397,Cadw
6107696,419409,LB2,17966,Cadw
6107697,419410,LB2*,82983,Cadw
6107699,419412,LB2,26526,Cadw
6107700,419413,LB2,18557,Cadw
6107701,419414,LB2,20551,Cadw
6107703,419416,LB2,7443,Cadw
6107704,419417,LB2,16642,Cadw
6107706,419419,LB2,22528,Cadw
6107707,419420,LB2,18497,Cadw
6107709,419422,LB2,26700,Cadw
6107710,419423,LB2,25496,Cadw
6107711,419424,LB2,13828,Cadw
6107712,419425,LB2,11965,Cadw
6107714,419427,LB2,80958,Cadw
6107715,419428,LB2,15759,Cadw
6107716,419429,LB2,2503,Cadw
6107719,419432,LB2,85041,Cadw
6107720,419433,LB2*,23256,Cadw
6107721,419434,LB2,26241,Cadw
6107722,419435,LB2,14346,Cadw
6107723,419436,LB2,12900,Cadw
6107724,419437,LB2,87049,Cadw
6107727,419440,LB2,14597,Cadw
6107728,419441,LB2,18810,Cadw
6107729,419442,LB2,15887,Cadw
6107730,419443,LB2,22302,Cadw
6107731,419444,LB2,13340,Cadw
6107733,419446,LB2,9088,Cadw
6107734,419447,LB2*,13868,Cadw
6107736,419449,LB2,19011,Cadw
6107738,419451,LB2,26501,Cadw
6107740,419453,LB2,81236,Cadw
6107742,419455,LB2,87674,Cadw
6107745,419458,LB2,14809,Cadw
6107750,419463,LB2,25100,Cadw
6107751,419464,LB2,25086,Cadw
6107754,419467,LB2,25604,Cadw
6107760,419473,LB2,25541,Cadw
6107774,419487,LB2*,14396,Cadw
6107798,419511,LB2,22409,Cadw
6107820,419533,LB2,10497,Cadw
6107821,419534,LB2,18371,Cadw
6107843,419556,LB2,1833,Cadw
6107846,419559,LB2,17486,Cadw
6107858,419571,LB2,87647,Cadw
6107861,419574,PRN,5230,Dyfed Historic Environment Record
6107862,419575,PRN,5162,Dyfed Historic Environment Record
6107867,419580,LB2,82001,Cadw
6107880,419593,LB2,9773,Cadw
6107900,419613,SAM,CD047,Cadw
6107901,419614,SAM,CD047,Cadw
6107902,419615,SAM,CD047,Cadw
6107903,419616,SAM,CD047,Cadw
6107905,419618,LB2,21449,Cadw
6107906,419619,SAM,CD047,Cadw
6107908,419621,LB2,26123,Cadw
6107909,419622,LB2,85238,Cadw
6107910,419623,LB2,25275,Cadw
6107921,419634,LB2,10642,Cadw
6107922,419635,LB2,10653,Cadw
6107925,419638,PRN,00497g,Glamorgan-Gwent Historic Environment Record
6107937,419650,PRN,5661,Dyfed Historic Environment Record
6107943,419656,LB2,85725,Cadw
6107976,419689,LB2,81147,Cadw
6107998,419711,SAM,CN035,Cadw
6108000,419713,LB2,13897,Cadw
6108001,419714,LB2,13857,Cadw
6108002,419715,LB2,25718,Cadw
6108003,419716,LB2,25708,Cadw
6108004,419717,LB2,14245,Cadw
6108005,419718,LB2,25721,Cadw
6108006,419719,LB2,25714,Cadw
6108011,419724,LB2,82585,Cadw
6108022,419735,LB2,87670,Cadw
6108029,419742,LB2,87672,Cadw
6108053,419766,LB2,7567,Cadw
6108055,419768,LB2,23996,Cadw
6108056,419769,LB2,23735,Cadw
6108061,419774,LB2,8368,Cadw
6108062,419775,LB2,2493,Cadw
6108063,419776,LB2,14838,Cadw
6108065,419778,SAM,CN399,Cadw
6108068,419781,SAM,CN399,Cadw
6108070,419783,LB2,16897,Cadw
6108071,419784,LB2,23268,Cadw
6108072,419785,LB2,83019,Cadw
6108073,419786,LB2,20635,Cadw
6108074,419787,LB2,21732,Cadw
6108075,419788,LB2,19070,Cadw
6108083,419796,LB2,21022,Cadw
6108085,419798,PRN,20062,Gwynedd Historic Environment Record
6108107,419820,LB2,82947,Cadw
6108110,419823,LB2,19141,Cadw
6108114,419827,LB2,25942,Cadw
6108118,419831,LB2,21919,Cadw
6108120,419833,LB2,81151,Cadw
6108121,419834,LB2,14247,Cadw
6108122,419835,LB2,81242,Cadw
6108123,419836,LB2,15865,Cadw
6108124,419837,LB2,21466,Cadw
6108125,419838,LB2,16934,Cadw
6108126,419839,LB2,18256,Cadw
6108127,419840,LB2,19598,Cadw
6108164,419877,LB2,21939,Cadw
6108165,419878,LB2,84347,Cadw
6108166,419879,LB2,22007,Cadw
6108167,419880,LB2,16057,Cadw
6108168,419881,LB2,84996,Cadw
6108184,419897,LB2,15614,Cadw
6108185,419898,LB2,22354,Cadw
6108186,419899,LB2,23215,Cadw
6108187,419900,LB2,22404,Cadw
6108188,419901,LB2,19479,Cadw
6108189,419902,LB2,23679,Cadw
6108190,419903,LB2,19942,Cadw
6117244,419905,LB2,21817,Cadw
6117245,419906,LB2,20934,Cadw
6117246,419907,LB2,20928,Cadw
6117247,419908,LB2,25017,Cadw
6117249,419910,LB2,23023,Cadw
6117250,419911,LB2,18020,Cadw
6117251,419912,LB2,18019,Cadw
6117252,419913,LB2,15398,Cadw
6117288,419949,LB2,19875,Cadw
6117289,419950,LB2,17271,Cadw
6117290,419951,LB2,83173,Cadw
6117292,419953,LB2,12957,Cadw
6117293,419954,LB2,16611,Cadw
6117294,419955,LB2,12807,Cadw
6117295,419956,LB2,25145,Cadw
6117307,419968,LB2,20856,Cadw
6117308,419969,LB2,7085,Cadw
6117309,419970,LB2,17365,Cadw
6117311,419972,LB2,8222,Cadw
6117312,419973,LB2,21184,Cadw
6117314,419975,LB2,15594,Cadw
6117315,419976,LB2,17742,Cadw
6117332,419993,LB2,87521,Cadw
6117336,419997,LB2,87221,Cadw
6117339,420000,LB2,82669,Cadw
6117340,420001,LB2,25249,Cadw
6117393,420054,LB2,4512,Cadw
6117394,420055,LB2,14426,Cadw
6117431,420092,PRN,20165,Gwynedd Historic Environment Record
6117432,420093,PRN,20107,Gwynedd Historic Environment Record
6117434,420095,PRN,15707,Gwynedd Historic Environment Record
6117436,420097,PRN,20080,Gwynedd Historic Environment Record
6117437,420098,PRN,20035,Gwynedd Historic Environment Record
6117440,420101,PRN,20448,Gwynedd Historic Environment Record
6117441,420102,PRN,20058,Gwynedd Historic Environment Record
6117442,420103,PRN,36824,Clwyd-Powys Historic Environment Record
6117443,420104,PRN,20059,Gwynedd Historic Environment Record
6117444,420105,PRN,20259,Gwynedd Historic Environment Record
6117447,420108,PRN,20153,Gwynedd Historic Environment Record
6117449,420110,PRN,20240,Gwynedd Historic Environment Record
6117451,420112,PRN,17669,Dyfed Historic Environment Record
6117452,420113,PRN,20018,Gwynedd Historic Environment Record
6117453,420114,PRN,20122,Gwynedd Historic Environment Record
6117454,420115,PRN,17033,Clwyd-Powys Historic Environment Record
6117458,420119,LB2,14710,Cadw
6117465,420126,PRN,5130,Dyfed Historic Environment Record
6117467,420128,PRN,18044,Dyfed Historic Environment Record
6117484,420145,LB2,22410,Cadw
6117495,420156,LB2,86862,Cadw
6117527,420188,LB1,16300,Cadw
6118312,420198,LB2,83058,Cadw
6118316,420202,LB2,4207,Cadw
6118328,420214,LB2,19427,Cadw
6118350,420236,LB2,82543,Cadw
6118354,420240,LB2,24964,Cadw
6118355,420241,LB2,84755,Cadw
6118357,420243,LB2,1777,Cadw
6118358,420244,LB2,14681,Cadw
6118360,420246,LB2,14718,Cadw
6118386,420272,LB2,26807,Cadw
6118410,420296,LB2,17430,Cadw
6118417,420303,LB2,5842,Cadw
6118418,420304,LB2,17769,Cadw
6118458,420344,LB2,85199,Cadw
6118459,420345,LB2,22019,Cadw
6118463,420349,LB2,8431,Cadw
6118464,420350,LB2,8420,Cadw
6118489,420375,LB2,26504,Cadw
6118490,420376,LB2,19775,Cadw
6118494,420380,LB2,21671,Cadw
6118497,420383,LB2,2592,Cadw
6118525,420411,PRN,20215,Gwynedd Historic Environment Record
6118539,420425,LB2,8615,Cadw
6118554,420440,LB2,22065,Cadw
6118561,420447,LB2,16910,Cadw
6118561,420447,PRN,41081,Clwyd-Powys Historic Environment Record
6118568,420454,PRN,17244,Clwyd-Powys Historic Environment Record
6118570,420456,LB2,13389,Cadw
6118570,420456,PRN,16328,Clwyd-Powys Historic Environment Record
6118571,420457,PRN,19902,Clwyd-Powys Historic Environment Record
6118571,420457,LB2,24443,Cadw
6118572,420458,LB2,16533,Cadw
6118572,420458,PRN,17009,Clwyd-Powys Historic Environment Record
6118574,420460,LB2,19113,Cadw
6118574,420460,PRN,41369,Clwyd-Powys Historic Environment Record
6118576,420462,LB2,19233,Cadw
6118580,420466,PRN,17213,Clwyd-Powys Historic Environment Record
6118580,420466,LB2,22503,Cadw
6118584,420470,PRN,85056,Clwyd-Powys Historic Environment Record
6118586,420472,PRN,19908,Clwyd-Powys Historic Environment Record
6118586,420472,LB2,502,Cadw
6118590,420476,PRN,16994,Clwyd-Powys Historic Environment Record
6118590,420476,LB2,26268,Cadw
6118591,420477,LB2,2299,Cadw
6118593,420479,PRN,32221,Clwyd-Powys Historic Environment Record
6118593,420479,LB2,60,Cadw
6118597,420483,LB2*,16440,Cadw
6118597,420483,PRN,36184,Clwyd-Powys Historic Environment Record
6118599,420485,PRN,36195,Clwyd-Powys Historic Environment Record
6118600,420486,LB2,16128,Cadw
6118600,420486,PRN,36195,Clwyd-Powys Historic Environment Record
6118612,420498,LB2,26195,Cadw
6118612,420498,PRN,44278,Clwyd-Powys Historic Environment Record
6118613,420499,PRN,16372,Clwyd-Powys Historic Environment Record
6118616,420502,LB2,25075,Cadw
6118616,420502,PRN,60727,Clwyd-Powys Historic Environment Record
6118625,420511,PRN,85063,Clwyd-Powys Historic Environment Record
6118659,420545,PRN,15891,Clwyd-Powys Historic Environment Record
6118660,420546,PRN,16359,Clwyd-Powys Historic Environment Record
6118661,420547,PRN,41369,Clwyd-Powys Historic Environment Record
6118662,420548,PRN,12211,Clwyd-Powys Historic Environment Record
6118668,420554,PRN,105840,Clwyd-Powys Historic Environment Record
6118668,420554,LB2,14299,Cadw
6118669,420555,LB2,24630,Cadw
6118670,420556,LB2,16082,Cadw
6118671,420557,LB2,20515,Cadw
6118675,420561,LB2,26196,Cadw
6118675,420561,PRN,60489,Clwyd-Powys Historic Environment Record
6118702,420588,LB2,86793,Cadw
6118706,420592,LB2,2236,Cadw
6118712,420598,PRN,16412,Clwyd-Powys Historic Environment Record
6118716,420602,LB2,22854,Cadw
6118740,420626,LB2,87443,Cadw
6118741,420627,PRN,20053,Gwynedd Historic Environment Record
6118742,420628,PRN,21055,Gwynedd Historic Environment Record
6118743,420629,PRN,20075,Gwynedd Historic Environment Record
6118765,420651,PRN,19750,Gwynedd Historic Environment Record
6118774,420660,PRN,33837,Dyfed Historic Environment Record
6118780,420666,PRN,24760,Gwynedd Historic Environment Record
6118785,420671,LB2,87397,Cadw
6118786,420672,LB2,12825,Cadw
6118787,420673,LB2,26201,Cadw
6118798,420684,LB2,13524,Cadw
6118800,420686,LB2,85386,Cadw
6118806,420692,LB2,4519,Cadw
6118810,420696,LB2,87138,Cadw
6119155,420701,LB2,24163,Cadw
6119165,420711,PRN,20030,Gwynedd Historic Environment Record
6119169,420715,PRN,8162,Gwynedd Historic Environment Record
6119170,420716,PRN,20461,Gwynedd Historic Environment Record
6119171,420717,PRN,12901,Clwyd-Powys Historic Environment Record
6119172,420718,PRN,9648,Gwynedd Historic Environment Record
6119174,420720,PRN,20186,Gwynedd Historic Environment Record
6119179,420725,PRN,93427,Clwyd-Powys Historic Environment Record
6119181,420727,PRN,20095,Gwynedd Historic Environment Record
6119183,420729,LB2,9080,Cadw
6119185,420731,LB2,19075,Cadw
6119186,420732,LB2,19077,Cadw
6119187,420733,PRN,17198,Dyfed Historic Environment Record
6119188,420734,PRN,24726,Dyfed Historic Environment Record
6119189,420735,PRN,20337,Gwynedd Historic Environment Record
6119190,420736,PRN,20340,Gwynedd Historic Environment Record
6119192,420738,PRN,20010,Gwynedd Historic Environment Record
6119208,420754,LB2,83382,Cadw
6119215,420761,PRN,02345m,Glamorgan-Gwent Historic Environment Record
6119215,420761,LB2,11372,Cadw
6119216,420762,PRN,01335s,Glamorgan-Gwent Historic Environment Record
6119216,420762,LB2,13907,Cadw
6119228,420774,LB2,8314,Cadw
6119232,420778,LB2,2334,Cadw
6119250,420796,LB2,25513,Cadw
6119251,420797,LB2*,11987,Cadw
6119259,420805,LB2,22868,Cadw
6119264,420810,LB2,2148,Cadw
6119265,420811,LB2,84276,Cadw
6119266,420812,LB2,9177,Cadw
6119267,420813,LB2,14694,Cadw
6119274,420820,PRN,11841,Dyfed Historic Environment Record
6119275,420821,LB2,18716,Cadw
6119278,420824,LB2*,18706,Cadw
6119279,420825,LB2*,511,Cadw
6119280,420826,LB2,14813,Cadw
6119281,420827,LB2,24042,Cadw
6119286,420832,PRN,20296,Gwynedd Historic Environment Record
6119289,420835,PRN,20241,Gwynedd Historic Environment Record
6119299,420845,PRN,02469g,Glamorgan-Gwent Historic Environment Record
6119299,420845,LB2,17638,Cadw
6119348,420894,PRN,02244g,Glamorgan-Gwent Historic Environment Record
6119348,420894,LB2,1943,Cadw
6119367,420913,PRN,08197g,Glamorgan-Gwent Historic Environment Record
6119403,420949,PRN,11801,Clwyd-Powys Historic Environment Record
6119407,420953,LB1,,Cadw
6119408,420954,LB2,21383,Cadw
6119411,420957,PRN,,Glamorgan-Gwent Historic Environment Record
6119417,420963,PRN,00294w,Glamorgan-Gwent Historic Environment Record
6119418,420964,LB2,19051,Cadw
6119433,420979,PRN,05638g,Glamorgan-Gwent Historic Environment Record
6119434,420980,PRN,20037,Gwynedd Historic Environment Record
6119451,420997,PRN,05820w,Glamorgan-Gwent Historic Environment Record
6119454,421000,LB2,22858,Cadw
6119460,421006,LB2,8502 [62/C/111(3) ],Cadw
6119461,421007,LB2,8450 [62/C/59(3) ],Cadw
6119464,421010,LB2,8412 [62/C/21(1) ],Cadw
6119465,421011,PRN,02568w,Glamorgan-Gwent Historic Environment Record
6119467,421013,LB2,8402 [62/C/11(1) ],Cadw
6119469,421015,LB2,8475 [62/C/84(3) ],Cadw
6119472,421018,LB2,,Cadw
6119474,421020,PRN,00455m,Glamorgan-Gwent Historic Environment Record
6119474,421020,LB2,11449,Cadw
6119475,421021,LB2,12341,Cadw
6119475,421021,PRN,17528,Dyfed Historic Environment Record
6119476,421022,PRN,4524,Dyfed Historic Environment Record
6119477,421023,PRN,4552,Dyfed Historic Environment Record
6119483,421029,PRN,4944,Dyfed Historic Environment Record
6119486,421032,LB2,19167,Cadw
6119488,421034,PGW2,GM26,Cadw
6119489,421035,PRN,17859,Dyfed Historic Environment Record
6119490,421036,PRN,17859,Dyfed Historic Environment Record
6119491,421037,LB2,14343,Cadw
6119491,421037,PRN,59231,Dyfed Historic Environment Record
6119492,421038,PRN,4521,Dyfed Historic Environment Record
6119493,421039,LB2,12460,Cadw
6119493,421039,PRN,58709,Dyfed Historic Environment Record
6119500,421046,PRN,8007,Dyfed Historic Environment Record
6119501,421047,PRN,16419,Dyfed Historic Environment Record
6119506,421052,PRN,17076,Dyfed Historic Environment Record
6119516,421062,PRN,20037,Gwynedd Historic Environment Record
6119523,421069,PRN,1778,Dyfed Historic Environment Record
6119526,421072,PRN,31504,Dyfed Historic Environment Record
6119526,421072,SAM,CD280,Cadw
6119527,421073,SAM,CD280,Cadw
6119528,421074,PRN,31506,Dyfed Historic Environment Record
6119528,421074,SAM,CD280,Cadw
6119529,421075,PRN,31507,Dyfed Historic Environment Record
6119529,421075,SAM,CD280,Cadw
6119530,421076,PRN,31508,Dyfed Historic Environment Record
6119530,421076,SAM,CD280,Cadw
6119531,421077,PRN,1049,Dyfed Historic Environment Record
6119531,421077,SAM,CD280,Cadw
6119532,421078,SAM,CD280,Cadw
6119533,421079,PRN,31509,Dyfed Historic Environment Record
6119533,421079,SAM,CD280,Cadw
6119535,421081,PRN,18192,Dyfed Historic Environment Record
6119545,421091,PRN,18370,Dyfed Historic Environment Record
6119547,421093,SAM,CN102,Cadw
6119547,421093,SAM,CN207,Cadw
6119551,421097,PRN,17491,Dyfed Historic Environment Record
6119552,421098,PRN,9981,Dyfed Historic Environment Record
6119553,421099,PRN,12199,Dyfed Historic Environment Record
6119556,421102,PRN,00147m,Glamorgan-Gwent Historic Environment Record
6119562,421108,PRN,5660,Dyfed Historic Environment Record
6119563,421109,PRN,03894s,Glamorgan-Gwent Historic Environment Record
6119571,421117,PRN,5659,Dyfed Historic Environment Record
6119572,421118,PRN,8105,Dyfed Historic Environment Record
6119573,421119,PRN,19674,Dyfed Historic Environment Record
6119575,421121,PRN,5645,Dyfed Historic Environment Record
6119579,421125,PRN,1418,Dyfed Historic Environment Record
6119586,421132,PRN,7708,Clwyd-Powys Historic Environment Record
6119587,421133,LB2,17285,Cadw
6119587,421133,PRN,7548,Clwyd-Powys Historic Environment Record
6119588,421134,LB2,18526,Cadw
6119588,421134,PRN,32622,Clwyd-Powys Historic Environment Record
6119589,421135,PRN,17689,Clwyd-Powys Historic Environment Record
6119589,421135,LB2,8200,Cadw
6119590,421136,PRN,7725,Clwyd-Powys Historic Environment Record
6119619,421165,PRN,16395,Clwyd-Powys Historic Environment Record
6119619,421165,PRN,84420,Clwyd-Powys Historic Environment Record
6119620,421166,LB2,15427,Cadw
6119620,421166,PRN,15856,Clwyd-Powys Historic Environment Record
6119621,421167,PRN,16392,Clwyd-Powys Historic Environment Record
6119639,421185,PRN,16375,Clwyd-Powys Historic Environment Record
6119643,421189,LB2,16770,Cadw
6119643,421189,PRN,19264,Clwyd-Powys Historic Environment Record
6119644,421190,PRN,16370,Clwyd-Powys Historic Environment Record
6119649,421195,PRN,16011,Clwyd-Powys Historic Environment Record
6119649,421195,LB2,83346,Cadw
6119653,421199,LB2,,Cadw
6119653,421199,PRN,,Clwyd-Powys Historic Environment Record
6119654,421200,PRN,16010,Clwyd-Powys Historic Environment Record
6119655,421201,PRN,15867,Clwyd-Powys Historic Environment Record
6119661,421207,PRN,16035,Clwyd-Powys Historic Environment Record
6119662,421208,PRN,16038,Clwyd-Powys Historic Environment Record
6119662,421208,PRN,16364,Clwyd-Powys Historic Environment Record
6119663,421209,PRN,16100,Clwyd-Powys Historic Environment Record
6119666,421212,LB2,15347,Cadw
6119666,421212,PRN,16923,Clwyd-Powys Historic Environment Record
6119667,421213,PRN,16466,Clwyd-Powys Historic Environment Record
6119668,421214,PRN,16053,Clwyd-Powys Historic Environment Record
6119669,421215,PRN,16070,Clwyd-Powys Historic Environment Record
6119669,421215,LB2,9073,Cadw
6119671,421217,PRN,15847,Clwyd-Powys Historic Environment Record
6119672,421218,PRN,16693,Clwyd-Powys Historic Environment Record
6119672,421218,LB2*,24349,Cadw
6119680,421226,PRN,15846,Clwyd-Powys Historic Environment Record
6119681,421227,PRN,15879,Clwyd-Powys Historic Environment Record
6119682,421228,PRN,16781,Clwyd-Powys Historic Environment Record
6119683,421229,PRN,16783,Clwyd-Powys Historic Environment Record
6119684,421230,PRN,15883,Clwyd-Powys Historic Environment Record
6119686,421232,PRN,16805,Clwyd-Powys Historic Environment Record
6119687,421233,LB2,21144,Cadw
6119687,421233,PRN,60874,Clwyd-Powys Historic Environment Record
6119688,421234,PRN,16894,Clwyd-Powys Historic Environment Record
6119689,421235,PRN,16435,Clwyd-Powys Historic Environment Record
6119690,421236,PRN,16967,Clwyd-Powys Historic Environment Record
